group_id,C0,C1,C2,seed,c1_minus_c0,c2_minus_c1
01::003516245415,1.0,1.0,1.0,17,0.0,0.0
01::003516385414,1.0,1.0,1.0,17,0.0,0.0
01::003516455415,1.0,1.0,1.0,17,0.0,0.0
01::003517405415,1.0,1.0,1.0,17,0.0,0.0
01::003525465417,1.0,1.0,1.0,17,0.0,0.0
01::003527245419,0.0,1.0,0.0,17,1.0,-1.0
01::003535125429,1.0,1.0,1.0,17,0.0,0.0
01::003535135429,1.0,1.0,1.0,17,0.0,0.0
01::003535445429,1.0,1.0,1.0,17,0.0,0.0
01::003535535429,1.0,1.0,1.0,17,0.0,0.0
01::003535705429,1.0,1.0,1.0,17,0.0,0.0
01::003535715429,1.0,1.0,1.0,17,0.0,0.0
01::003540715442,1.0,1.0,1.0,17,0.0,0.0
01::003542735448,1.0,1.0,1.0,17,0.0,0.0
01::003549895470,1.0,1.0,1.0,17,0.0,0.0
01::003549925470,1.0,1.0,1.0,17,0.0,0.0
01::003549935470,1.0,1.0,1.0,17,0.0,0.0
01::003550205470,1.0,1.0,1.0,17,0.0,0.0
01::003550235470,1.0,1.0,1.0,17,0.0,0.0
01::003550315470,1.0,1.0,1.0,17,0.0,0.0
01::003555485481,1.0,1.0,1.0,17,0.0,0.0
01::003555595481,1.0,1.0,1.0,17,0.0,0.0
01::003556565482,1.0,1.0,1.0,17,0.0,0.0
01::003556985482,1.0,1.0,1.0,17,0.0,0.0
01::003557015482,1.0,1.0,1.0,17,0.0,0.0
01::003558785487,1.0,1.0,1.0,17,0.0,0.0
01::003558825487,1.0,1.0,1.0,17,0.0,0.0
01::003559005487,1.0,1.0,1.0,17,0.0,0.0
01::003560335495,1.0,1.0,1.0,17,0.0,0.0
01::003560605495,1.0,1.0,1.0,17,0.0,0.0
01::003568165517,1.0,1.0,1.0,17,0.0,0.0
01::003568525517,1.0,1.0,1.0,17,0.0,0.0
01::003568615517,1.0,1.0,1.0,17,0.0,0.0
01::003571495521,1.0,1.0,1.0,17,0.0,0.0
01::003571605521,1.0,1.0,1.0,17,0.0,0.0
01::003571675521,1.0,1.0,1.0,17,0.0,0.0
01::003571825521,1.0,1.0,1.0,17,0.0,0.0
01::003575855532,1.0,1.0,1.0,17,0.0,0.0
01::003576935534,1.0,1.0,1.0,17,0.0,0.0
01::003586435569,1.0,1.0,1.0,17,0.0,0.0
01::003586575569,1.0,1.0,1.0,17,0.0,0.0
01::003586615569,1.0,1.0,1.0,17,0.0,0.0
01::003586775569,0.6666666666666666,1.0,1.0,17,0.33333333333333337,0.0
01::003586895569,1.0,1.0,1.0,17,0.0,0.0
01::003587185569,1.0,1.0,1.0,17,0.0,0.0
01::003587195569,1.0,1.0,1.0,17,0.0,0.0
01::003589425583,1.0,1.0,1.0,17,0.0,0.0
01::003591165585,1.0,1.0,1.0,17,0.0,0.0
01::003591345585,1.0,1.0,1.0,17,0.0,0.0
01::003599995598,1.0,1.0,1.0,17,0.0,0.0
01::003600135598,1.0,1.0,1.0,17,0.0,0.0
01::003604665610,1.0,1.0,1.0,17,0.0,0.0
01::003607285612,1.0,1.0,1.0,17,0.0,0.0
01::003614845628,1.0,1.0,1.0,17,0.0,0.0
01::003614965628,1.0,1.0,1.0,17,0.0,0.0
01::003615045628,1.0,1.0,1.0,17,0.0,0.0
01::003616365630,1.0,1.0,1.0,17,0.0,0.0
01::003616625630,1.0,1.0,1.0,17,0.0,0.0
01::003621045640,1.0,1.0,1.0,17,0.0,0.0
01::003621235640,1.0,1.0,1.0,17,0.0,0.0
01::003629535658,1.0,1.0,1.0,17,0.0,0.0
01::003629545658,1.0,1.0,1.0,17,0.0,0.0
01::003633815671,1.0,1.0,1.0,17,0.0,0.0
01::003641985707,1.0,1.0,1.0,17,0.0,0.0
01::003642435707,1.0,1.0,1.0,17,0.0,0.0
01::003645185716,1.0,1.0,1.0,17,0.0,0.0
01::003645215716,1.0,1.0,1.0,17,0.0,0.0
01::003645895716,1.0,1.0,1.0,17,0.0,0.0
01::003646185716,1.0,1.0,1.0,17,0.0,0.0
01::003646225716,1.0,1.0,1.0,17,0.0,0.0
01::003646295718,1.0,1.0,1.0,17,0.0,0.0
01::003657335751,1.0,1.0,1.0,17,0.0,0.0
01::003657355751,1.0,1.0,1.0,17,0.0,0.0
01::003657915752,1.0,1.0,1.0,17,0.0,0.0
01::003657965752,1.0,1.0,1.0,17,0.0,0.0
01::003658205752,1.0,1.0,1.0,17,0.0,0.0
01::003658315752,1.0,1.0,1.0,17,0.0,0.0
01::003658475752,1.0,1.0,1.0,17,0.0,0.0
01::003658655752,1.0,1.0,1.0,17,0.0,0.0
01::003658685754,1.0,1.0,1.0,17,0.0,0.0
01::003658715752,1.0,1.0,1.0,17,0.0,0.0
01::003658845754,1.0,1.0,1.0,17,0.0,0.0
01::003661745760,1.0,1.0,1.0,17,0.0,0.0
01::003661765760,1.0,1.0,1.0,17,0.0,0.0
01::003665095766,1.0,1.0,1.0,17,0.0,0.0
01::003665255765,1.0,1.0,1.0,17,0.0,0.0
01::003665325765,1.0,1.0,1.0,17,0.0,0.0
01::003666015765,1.0,1.0,1.0,17,0.0,0.0
01::003666415765,0.0,1.0,1.0,17,1.0,0.0
01::003680015782,1.0,1.0,1.0,17,0.0,0.0
01::003689515794,1.0,1.0,1.0,17,0.0,0.0
01::003689805794,1.0,1.0,1.0,17,0.0,0.0
01::003689815794,1.0,1.0,1.0,17,0.0,0.0
01::003689945794,1.0,1.0,1.0,17,0.0,0.0
01::003690395794,1.0,1.0,1.0,17,0.0,0.0
01::003693835805,1.0,1.0,1.0,17,0.0,0.0
01::003694235805,1.0,1.0,1.0,17,0.0,0.0
01::003695735806,1.0,1.0,1.0,17,0.0,0.0
01::003698535825,1.0,1.0,1.0,17,0.0,0.0
01::003698775825,1.0,1.0,1.0,17,0.0,0.0
01::003701015833,1.0,1.0,1.0,17,0.0,0.0
01::003701445833,1.0,1.0,1.0,17,0.0,0.0
01::003701575834,1.0,1.0,1.0,17,0.0,0.0
01::003701745833,1.0,1.0,1.0,17,0.0,0.0
01::003702105833,1.0,0.0,1.0,17,-1.0,1.0
01::003707245844,1.0,1.0,1.0,17,0.0,0.0
01::003713525850,1.0,1.0,1.0,17,0.0,0.0
01::003715165857,1.0,1.0,1.0,17,0.0,0.0
01::003715315857,1.0,1.0,1.0,17,0.0,0.0
01::003715455857,1.0,1.0,1.0,17,0.0,0.0
01::003715555857,1.0,1.0,1.0,17,0.0,0.0
01::003717235859,1.0,1.0,1.0,17,0.0,0.0
01::003717475859,1.0,1.0,1.0,17,0.0,0.0
01::003730665880,1.0,1.0,1.0,17,0.0,0.0
01::003735535894,1.0,1.0,1.0,17,0.0,0.0
01::003735585894,1.0,1.0,1.0,17,0.0,0.0
01::003735795894,1.0,1.0,1.0,17,0.0,0.0
01::003735925894,1.0,1.0,1.0,17,0.0,0.0
01::003737175897,1.0,1.0,1.0,17,0.0,0.0
01::003737325897,1.0,1.0,1.0,17,0.0,0.0
01::003738595907,1.0,1.0,1.0,17,0.0,0.0
01::003743415926,1.0,1.0,1.0,17,0.0,0.0
01::003743445926,1.0,1.0,1.0,17,0.0,0.0
01::003744905931,0.0,1.0,1.0,17,1.0,0.0
01::003747535940,1.0,1.0,1.0,17,0.0,0.0
01::003751665959,1.0,1.0,1.0,17,0.0,0.0
01::003751725959,1.0,1.0,1.0,17,0.0,0.0
01::003756185976,1.0,1.0,1.0,17,0.0,0.0
01::003756235977,1.0,1.0,1.0,17,0.0,0.0
01::003762595989,1.0,1.0,1.0,17,0.0,0.0
01::003770846009,1.0,1.0,1.0,17,0.0,0.0
01::003772096012,0.0,0.0,0.0,17,0.0,0.0
01::003776146025,0.0,0.0,1.0,17,0.0,1.0
01::003776196026,1.0,1.0,1.0,17,0.0,0.0
01::003779026033,1.0,1.0,1.0,17,0.0,0.0
01::003780506038,1.0,1.0,1.0,17,0.0,0.0
01::003780566038,1.0,1.0,1.0,17,0.0,0.0
01::003780946038,1.0,1.0,1.0,17,0.0,0.0
01::003782176043,1.0,1.0,1.0,17,0.0,0.0
01::003782186043,1.0,1.0,1.0,17,0.0,0.0
01::003788896066,1.0,1.0,1.0,17,0.0,0.0
01::003789096066,1.0,1.0,1.0,17,0.0,0.0
01::003789576070,1.0,1.0,1.0,17,0.0,0.0
01::003789746070,1.0,1.0,1.0,17,0.0,0.0
01::003791346075,1.0,1.0,1.0,17,0.0,0.0
01::003791596076,1.0,1.0,1.0,17,0.0,0.0
01::003791866075,1.0,1.0,1.0,17,0.0,0.0
01::003796626085,1.0,1.0,1.0,17,0.0,0.0
01::003796776085,1.0,1.0,1.0,17,0.0,0.0
01::003798166092,1.0,1.0,1.0,17,0.0,0.0
01::003801126102,1.0,1.0,1.0,17,0.0,0.0
01::003801156101,1.0,1.0,1.0,17,0.0,0.0
01::003802526103,1.0,1.0,1.0,17,0.0,0.0
01::003804846105,1.0,1.0,1.0,17,0.0,0.0
01::003804876105,1.0,1.0,1.0,17,0.0,0.0
01::003805686105,1.0,1.0,1.0,17,0.0,0.0
01::003807056110,1.0,1.0,1.0,17,0.0,0.0
01::003813316120,1.0,1.0,1.0,17,0.0,0.0
01::003813616123,1.0,1.0,1.0,17,0.0,0.0
01::003814196124,1.0,1.0,1.0,17,0.0,0.0
01::003814436124,1.0,1.0,1.0,17,0.0,0.0
01::003814446124,1.0,1.0,1.0,17,0.0,0.0
01::003814766124,1.0,1.0,1.0,17,0.0,0.0
01::003814796124,1.0,1.0,1.0,17,0.0,0.0
01::003815136124,1.0,1.0,1.0,17,0.0,0.0
01::003815256124,1.0,1.0,1.0,17,0.0,0.0
01::003816976126,1.0,1.0,1.0,17,0.0,0.0
01::003817046126,1.0,1.0,1.0,17,0.0,0.0
01::003817406126,1.0,1.0,1.0,17,0.0,0.0
01::003817416126,1.0,1.0,1.0,17,0.0,0.0
01::003819526127,1.0,1.0,1.0,17,0.0,0.0
01::003819896127,1.0,1.0,1.0,17,0.0,0.0
01::003825756156,1.0,1.0,1.0,17,0.0,0.0
01::003826716156,1.0,1.0,1.0,17,0.0,0.0
01::003826836157,1.0,1.0,1.0,17,0.0,0.0
01::003832456168,1.0,1.0,1.0,17,0.0,0.0
01::003833216168,1.0,1.0,1.0,17,0.0,0.0
01::003836876177,1.0,1.0,1.0,17,0.0,0.0
01::003837156178,1.0,1.0,1.0,17,0.0,0.0
01::003837386178,1.0,1.0,1.0,17,0.0,0.0
01::003838206180,1.0,1.0,1.0,17,0.0,0.0
01::003838396180,1.0,1.0,1.0,17,0.0,0.0
01::003838486180,1.0,1.0,1.0,17,0.0,0.0
01::003838516180,1.0,1.0,1.0,17,0.0,0.0
01::003839036184,1.0,1.0,1.0,17,0.0,0.0
01::003840716187,1.0,1.0,1.0,17,0.0,0.0
01::003843386191,1.0,1.0,1.0,17,0.0,0.0
01::003843476191,1.0,1.0,1.0,17,0.0,0.0
01::003843576191,1.0,1.0,1.0,17,0.0,0.0
01::003843616191,1.0,1.0,1.0,17,0.0,0.0
01::003848846201,1.0,1.0,1.0,17,0.0,0.0
01::003849026201,1.0,1.0,1.0,17,0.0,0.0
01::003850276208,1.0,1.0,1.0,17,0.0,0.0
01::003856796226,1.0,1.0,1.0,17,0.0,0.0
01::003871206248,1.0,1.0,1.0,17,0.0,0.0
01::003871876248,1.0,1.0,1.0,17,0.0,0.0
01::003874706255,1.0,1.0,1.0,17,0.0,0.0
01::003883166287,1.0,1.0,1.0,17,0.0,0.0
01::003883606287,1.0,1.0,1.0,17,0.0,0.0
01::003886316294,1.0,1.0,1.0,17,0.0,0.0
01::003888756299,1.0,1.0,1.0,17,0.0,0.0
01::003891556306,1.0,1.0,1.0,17,0.0,0.0
01::003891696306,1.0,1.0,1.0,17,0.0,0.0
01::003892026306,1.0,1.0,1.0,17,0.0,0.0
01::003892086306,1.0,1.0,1.0,17,0.0,0.0
01::003892226306,1.0,1.0,1.0,17,0.0,0.0
01::003895996309,1.0,1.0,1.0,17,0.0,0.0
01::003896266309,1.0,1.0,1.0,17,0.0,0.0
01::003908796342,1.0,1.0,1.0,17,0.0,0.0
01::003909786343,1.0,1.0,1.0,17,0.0,0.0
01::003910376343,1.0,1.0,1.0,17,0.0,0.0
01::003910536343,1.0,1.0,1.0,17,0.0,0.0
01::003911226343,1.0,1.0,1.0,17,0.0,0.0
01::003915986353,1.0,1.0,1.0,17,0.0,0.0
01::003916126353,1.0,1.0,1.0,17,0.0,0.0
01::003917766356,1.0,1.0,1.0,17,0.0,0.0
01::003919196360,1.0,1.0,1.0,17,0.0,0.0
01::003921476366,1.0,1.0,1.0,17,0.0,0.0
01::003925576379,1.0,1.0,1.0,17,0.0,0.0
01::003925806379,1.0,1.0,1.0,17,0.0,0.0
01::003929846388,0.0,0.0,1.0,17,0.0,1.0
01::003933736405,0.0,0.0,1.0,17,0.0,1.0
01::003935156408,1.0,1.0,1.0,17,0.0,0.0
01::003935196408,1.0,1.0,1.0,17,0.0,0.0
01::003935246408,1.0,1.0,1.0,17,0.0,0.0
01::003935666408,1.0,1.0,1.0,17,0.0,0.0
01::003937266412,1.0,1.0,1.0,17,0.0,0.0
01::003937276412,1.0,1.0,1.0,17,0.0,0.0
01::003937306411,1.0,1.0,1.0,17,0.0,0.0
01::003943416429,1.0,1.0,1.0,17,0.0,0.0
01::003943506429,1.0,1.0,1.0,17,0.0,0.0
01::003943566429,1.0,1.0,1.0,17,0.0,0.0
01::003943586429,1.0,1.0,1.0,17,0.0,0.0
01::003943826429,1.0,1.0,1.0,17,0.0,0.0
01::003943946429,1.0,1.0,1.0,17,0.0,0.0
01::003944066429,1.0,1.0,1.0,17,0.0,0.0
01::003944166429,1.0,1.0,1.0,17,0.0,0.0
01::003946496435,1.0,1.0,1.0,17,0.0,0.0
01::003946596435,1.0,1.0,1.0,17,0.0,0.0
01::003947166436,1.0,1.0,1.0,17,0.0,0.0
01::003948346438,1.0,1.0,1.0,17,0.0,0.0
01::003948396438,1.0,0.0,1.0,17,-1.0,1.0
01::003949476445,1.0,1.0,1.0,17,0.0,0.0
01::003952226450,1.0,1.0,1.0,17,0.0,0.0
01::003955756462,1.0,1.0,1.0,17,0.0,0.0
01::003955766462,1.0,1.0,1.0,17,0.0,0.0
01::003961116475,0.8,0.8,1.0,17,0.0,0.19999999999999996
01::003961386475,1.0,1.0,1.0,17,0.0,0.0
01::003961566475,1.0,1.0,1.0,17,0.0,0.0
01::003976716512,1.0,1.0,1.0,17,0.0,0.0
01::003977136512,1.0,1.0,1.0,17,0.0,0.0
01::004086136713,1.0,1.0,1.0,17,0.0,0.0
01::004089516717,1.0,1.0,1.0,17,0.0,0.0
01::004089536717,1.0,1.0,1.0,17,0.0,0.0
01::004093116723,1.0,1.0,1.0,17,0.0,0.0
01::004093286723,0.0,0.0,1.0,17,0.0,1.0
01::004094566724,1.0,1.0,1.0,17,0.0,0.0
01::004094966724,1.0,1.0,1.0,17,0.0,0.0
01::004095656724,1.0,1.0,1.0,17,0.0,0.0
01::004095986724,1.0,1.0,1.0,17,0.0,0.0
01::004096496724,1.0,1.0,1.0,17,0.0,0.0
01::004099076725,1.0,1.0,1.0,17,0.0,0.0
01::004099526726,1.0,1.0,1.0,17,0.0,0.0
01::004100006725,1.0,1.0,1.0,17,0.0,0.0
01::004100626726,1.0,1.0,1.0,17,0.0,0.0
01::004101286725,1.0,1.0,1.0,17,0.0,0.0
01::004105516731,1.0,1.0,1.0,17,0.0,0.0
01::004106226731,1.0,1.0,1.0,17,0.0,0.0
01::004116306748,1.0,1.0,1.0,17,0.0,0.0
01::004116876748,1.0,1.0,1.0,17,0.0,0.0
01::004121576751,1.0,1.0,1.0,17,0.0,0.0
01::004121616751,1.0,1.0,1.0,17,0.0,0.0
01::004121796751,1.0,1.0,1.0,17,0.0,0.0
01::004122016751,1.0,1.0,1.0,17,0.0,0.0
01::004126006756,1.0,1.0,1.0,17,0.0,0.0
01::004126126756,1.0,1.0,1.0,17,0.0,0.0
01::004126176756,1.0,1.0,1.0,17,0.0,0.0
01::004126256756,1.0,1.0,1.0,17,0.0,0.0
01::004126676756,1.0,1.0,1.0,17,0.0,0.0
01::004126956756,0.5,1.0,1.0,17,0.5,0.0
01::004127196756,1.0,1.0,1.0,17,0.0,0.0
01::004127356756,1.0,1.0,1.0,17,0.0,0.0
01::004133526771,1.0,1.0,1.0,17,0.0,0.0
01::004133606772,1.0,1.0,1.0,17,0.0,0.0
01::004133846771,1.0,1.0,1.0,17,0.0,0.0
01::004133876771,1.0,1.0,1.0,17,0.0,0.0
01::004133936771,1.0,1.0,1.0,17,0.0,0.0
01::004134116771,1.0,1.0,1.0,17,0.0,0.0
01::004135906775,1.0,1.0,1.0,17,0.0,0.0
01::004135996775,1.0,0.0,1.0,17,-1.0,1.0
01::004136156774,1.0,1.0,1.0,17,0.0,0.0
01::004138246778,1.0,1.0,1.0,17,0.0,0.0
01::004138546778,1.0,1.0,1.0,17,0.0,0.0
01::004156606808,1.0,1.0,1.0,17,0.0,0.0
01::004156866808,1.0,1.0,1.0,17,0.0,0.0
01::004156966808,1.0,1.0,1.0,17,0.0,0.0
01::004161176811,0.0,0.0,0.0,17,0.0,0.0
01::004161506811,1.0,1.0,1.0,17,0.0,0.0
01::004165336815,1.0,1.0,1.0,17,0.0,0.0
01::004169096823,1.0,1.0,1.0,17,0.0,0.0
01::004172616828,1.0,1.0,1.0,17,0.0,0.0
01::004173256828,1.0,1.0,1.0,17,0.0,0.0
01::004176266832,1.0,1.0,1.0,17,0.0,0.0
01::004176546832,1.0,1.0,1.0,17,0.0,0.0
01::004176556832,1.0,1.0,1.0,17,0.0,0.0
01::004176586832,1.0,1.0,1.0,17,0.0,0.0
01::004178886835,1.0,1.0,1.0,17,0.0,0.0
01::004185526842,1.0,1.0,1.0,17,0.0,0.0
01::004186326842,1.0,1.0,1.0,17,0.0,0.0
01::004192626854,1.0,1.0,1.0,17,0.0,0.0
01::004192716854,1.0,1.0,1.0,17,0.0,0.0
01::004193166854,1.0,1.0,1.0,17,0.0,0.0
01::004194546858,1.0,1.0,1.0,17,0.0,0.0
01::004195816859,1.0,1.0,1.0,17,0.0,0.0
01::004196766862,0.5,0.5,1.0,17,0.0,0.5
01::004200646866,1.0,1.0,1.0,17,0.0,0.0
01::004200826866,1.0,1.0,1.0,17,0.0,0.0
01::004204756877,1.0,1.0,1.0,17,0.0,0.0
01::004204786877,1.0,1.0,1.0,17,0.0,0.0
01::004209476885,1.0,1.0,1.0,17,0.0,0.0
01::004210626888,1.0,1.0,1.0,17,0.0,0.0
01::004211066888,1.0,1.0,1.0,17,0.0,0.0
01::004216686893,1.0,1.0,1.0,17,0.0,0.0
01::004221136904,1.0,1.0,1.0,17,0.0,0.0
01::004221616904,1.0,1.0,1.0,17,0.0,0.0
01::004227116913,1.0,1.0,1.0,17,0.0,0.0
01::004227536913,1.0,1.0,1.0,17,0.0,0.0
01::004228196913,0.0,0.0,1.0,17,0.0,1.0
01::004230646916,1.0,1.0,1.0,17,0.0,0.0
01::004230986916,1.0,1.0,1.0,17,0.0,0.0
01::004235566929,1.0,1.0,1.0,17,0.0,0.0
01::004236286931,1.0,1.0,1.0,17,0.0,0.0
01::004236476931,1.0,1.0,1.0,17,0.0,0.0
01::004247156949,1.0,1.0,1.0,17,0.0,0.0
01::004258236957,1.0,1.0,1.0,17,0.0,0.0
01::004259746960,1.0,1.0,1.0,17,0.0,0.0
01::004260836960,1.0,1.0,1.0,17,0.0,0.0
01::004264436965,1.0,1.0,1.0,17,0.0,0.0
01::004265536967,1.0,1.0,1.0,17,0.0,0.0
01::004265816971,1.0,1.0,1.0,17,0.0,0.0
01::004265936971,1.0,1.0,1.0,17,0.0,0.0
01::004274926976,1.0,1.0,1.0,17,0.0,0.0
01::004277026978,1.0,1.0,1.0,17,0.0,0.0
01::004286367003,1.0,1.0,1.0,17,0.0,0.0
01::004287117004,0.0,1.0,1.0,17,1.0,0.0
01::004298617027,1.0,1.0,1.0,17,0.0,0.0
01::004300147030,1.0,1.0,1.0,17,0.0,0.0
01::004300207030,1.0,1.0,1.0,17,0.0,0.0
01::004300667031,1.0,1.0,1.0,17,0.0,0.0
01::004305957033,1.0,1.0,1.0,17,0.0,0.0
01::004306757033,1.0,1.0,1.0,17,0.0,0.0
01::004310577035,1.0,1.0,1.0,17,0.0,0.0
01::004313207038,1.0,1.0,1.0,17,0.0,0.0
01::004313577038,1.0,1.0,1.0,17,0.0,0.0
01::004328047042,1.0,1.0,1.0,17,0.0,0.0
01::004328427042,1.0,1.0,1.0,17,0.0,0.0
01::004328997042,0.0,0.0,1.0,17,0.0,1.0
01::004329257042,1.0,1.0,1.0,17,0.0,0.0
01::004329757042,1.0,1.0,1.0,17,0.0,0.0
01::004334087049,1.0,1.0,1.0,17,0.0,0.0
01::004334427049,1.0,1.0,1.0,17,0.0,0.0
01::004342807065,1.0,1.0,1.0,17,0.0,0.0
01::004342907065,1.0,1.0,1.0,17,0.0,0.0
01::004346967076,1.0,1.0,1.0,17,0.0,0.0
01::004347407076,1.0,1.0,1.0,17,0.0,0.0
01::004347867078,1.0,1.0,1.0,17,0.0,0.0
01::004349027078,1.0,1.0,1.0,17,0.0,0.0
01::004349057078,1.0,1.0,1.0,17,0.0,0.0
01::004353907082,1.0,1.0,1.0,17,0.0,0.0
01::004355117091,1.0,1.0,1.0,17,0.0,0.0
01::004358727102,1.0,1.0,1.0,17,0.0,0.0
01::004358957102,1.0,1.0,1.0,17,0.0,0.0
01::004360367105,1.0,1.0,1.0,17,0.0,0.0
01::004360997106,1.0,1.0,1.0,17,0.0,0.0
01::004361387106,1.0,1.0,1.0,17,0.0,0.0
01::004368107107,1.0,1.0,1.0,17,0.0,0.0
01::004368327107,1.0,1.0,1.0,17,0.0,0.0
01::004368487107,1.0,1.0,1.0,17,0.0,0.0
01::004370847107,1.0,1.0,1.0,17,0.0,0.0
01::004373607108,1.0,1.0,1.0,17,0.0,0.0
01::004379777113,1.0,1.0,1.0,17,0.0,0.0
01::004379947113,1.0,1.0,1.0,17,0.0,0.0
01::004402717136,1.0,1.0,1.0,17,0.0,0.0
01::004409307147,1.0,1.0,1.0,17,0.0,0.0
01::004409887148,1.0,1.0,1.0,17,0.0,0.0
01::004414267149,1.0,1.0,1.0,17,0.0,0.0
01::004414407149,1.0,1.0,1.0,17,0.0,0.0
01::004421467170,1.0,1.0,1.0,17,0.0,0.0
01::004421607170,1.0,1.0,1.0,17,0.0,0.0
01::004426247184,1.0,1.0,1.0,17,0.0,0.0
01::004426267184,1.0,1.0,1.0,17,0.0,0.0
01::004427477186,1.0,1.0,1.0,17,0.0,0.0
01::004428507188,1.0,1.0,1.0,17,0.0,0.0
01::004429477189,0.0,0.0,0.0,17,0.0,0.0
01::004429487188,1.0,1.0,1.0,17,0.0,0.0
01::004430017189,1.0,1.0,1.0,17,0.0,0.0
01::004436047192,1.0,1.0,1.0,17,0.0,0.0
01::004436387192,1.0,1.0,1.0,17,0.0,0.0
01::004448127199,1.0,1.0,1.0,17,0.0,0.0
01::004461117244,1.0,1.0,1.0,17,0.0,0.0
01::004461577244,1.0,1.0,1.0,17,0.0,0.0
01::004461947244,1.0,1.0,1.0,17,0.0,0.0
01::004462007244,1.0,1.0,1.0,17,0.0,0.0
01::004465317252,1.0,1.0,1.0,17,0.0,0.0
01::004465377252,1.0,1.0,1.0,17,0.0,0.0
01::004474927254,1.0,1.0,1.0,17,0.0,0.0
01::004475337254,1.0,1.0,1.0,17,0.0,0.0
01::004475587254,1.0,1.0,1.0,17,0.0,0.0
01::004495087267,1.0,1.0,1.0,17,0.0,0.0
01::004496697272,1.0,1.0,1.0,17,0.0,0.0
01::004497057273,1.0,1.0,1.0,17,0.0,0.0
01::004497247273,1.0,0.0,1.0,17,-1.0,1.0
01::004497707273,1.0,1.0,1.0,17,0.0,0.0
01::004501807285,1.0,1.0,1.0,17,0.0,0.0
01::004502957286,0.75,0.75,0.75,17,0.0,0.0
01::004506097288,1.0,1.0,1.0,17,0.0,0.0
01::004511907302,1.0,1.0,1.0,17,0.0,0.0
01::004511957302,1.0,1.0,1.0,17,0.0,0.0
01::004521227324,1.0,1.0,1.0,17,0.0,0.0
01::004524167333,1.0,1.0,1.0,17,0.0,0.0
01::004533797351,0.0,0.0,0.0,17,0.0,0.0
01::004539697360,1.0,1.0,1.0,17,0.0,0.0
01::004539927360,1.0,1.0,1.0,17,0.0,0.0
01::004540147360,1.0,1.0,1.0,17,0.0,0.0
01::004543497366,0.0,1.0,1.0,17,1.0,0.0
01::004543587366,1.0,1.0,1.0,17,0.0,0.0
01::004544117366,1.0,1.0,1.0,17,0.0,0.0
01::004544337366,1.0,1.0,1.0,17,0.0,0.0
01::004544347366,1.0,1.0,1.0,17,0.0,0.0
01::004544387366,1.0,1.0,1.0,17,0.0,0.0
01::004548397375,1.0,1.0,1.0,17,0.0,0.0
01::004548897375,1.0,1.0,1.0,17,0.0,0.0
01::004548967375,1.0,1.0,1.0,17,0.0,0.0
01::004550587377,1.0,1.0,1.0,17,0.0,0.0
01::004550937377,1.0,1.0,1.0,17,0.0,0.0
01::004551007377,1.0,1.0,1.0,17,0.0,0.0
01::004551137377,1.0,1.0,1.0,17,0.0,0.0
01::004551437377,1.0,1.0,1.0,17,0.0,0.0
01::004556287381,1.0,1.0,1.0,17,0.0,0.0
01::004556377381,1.0,1.0,0.0,17,0.0,-1.0
01::004568127401,1.0,1.0,1.0,17,0.0,0.0
01::004568167401,1.0,1.0,1.0,17,0.0,0.0
01::004568537401,1.0,1.0,1.0,17,0.0,0.0
01::004568747401,1.0,1.0,1.0,17,0.0,0.0
01::004571737407,1.0,1.0,1.0,17,0.0,0.0
01::004571757407,1.0,1.0,1.0,17,0.0,0.0
01::004573387411,1.0,1.0,1.0,17,0.0,0.0
01::004577627417,1.0,1.0,1.0,17,0.0,0.0
01::004577747417,1.0,1.0,1.0,17,0.0,0.0
01::004578097417,1.0,1.0,1.0,17,0.0,0.0
01::004590757446,1.0,1.0,1.0,17,0.0,0.0
01::004594677451,1.0,1.0,1.0,17,0.0,0.0
01::004598847455,1.0,1.0,1.0,17,0.0,0.0
01::004600137455,1.0,1.0,1.0,17,0.0,0.0
01::004600307455,1.0,1.0,1.0,17,0.0,0.0
01::004653753557,0.0,0.0,0.0,17,0.0,0.0
01::004664743562,1.0,1.0,1.0,17,0.0,0.0
01::004706803564,0.0,0.0,0.0,17,0.0,0.0
01::377488602201,0.0,0.0,0.0,17,0.0,0.0
01::380939611401,0.0,0.0,1.0,17,0.0,1.0
01::394214642001,1.0,1.0,1.0,17,0.0,0.0
01::411603674801,1.0,1.0,1.0,17,0.0,0.0
01::420934688501,1.0,1.0,1.0,17,0.0,0.0
01::422661691301,1.0,1.0,1.0,17,0.0,0.0
01::447532725401,1.0,1.0,1.0,17,0.0,0.0
01::450284728601,1.0,1.0,1.0,17,0.0,0.0
02::000013120001,1.0,1.0,1.0,17,0.0,0.0
02::000013250001,1.0,1.0,1.0,17,0.0,0.0
02::000018929596,1.0,1.0,1.0,17,0.0,0.0
02::000019870001,1.0,1.0,1.0,17,0.0,0.0
02::000027390001,1.0,1.0,1.0,17,0.0,0.0
02::000034530001,1.0,1.0,1.0,17,0.0,0.0
02::000043109596,1.0,1.0,1.0,17,0.0,0.0
02::000055239596,1.0,1.0,1.0,17,0.0,0.0
02::000059259596,1.0,1.0,1.0,17,0.0,0.0
02::000061619596,1.0,1.0,1.0,17,0.0,0.0
02::000064269596,1.0,1.0,1.0,17,0.0,0.0
02::000069169596,1.0,1.0,1.0,17,0.0,0.0
02::002600000102,1.0,1.0,1.0,17,0.0,0.0
02::003381185211,1.0,1.0,1.0,17,0.0,0.0
